#Episode	Reward
0	-10.61	0.0	-9.0
1	-4.52	6.0	-9.0
2	-10.19	0.0	-10.0
3	-10.19	0.0	-10.0
4	-10.36	0.0	-10.0
5	-10.19	0.0	-10.0
6	-0.5199999999999996	9.0	-8.0
7	-10.27	0.0	-10.0
8	-10.17	0.0	-10.0
9	-10.34	0.0	-10.0
10	-10.24	0.0	-10.0
11	-10.31	0.0	-10.0
12	-10.15	0.0	-10.0
13	-10.16	0.0	-10.0
14	-4.05	7.0	-10.0
15	-10.15	0.0	-10.0
16	-10.15	0.0	-10.0
17	-10.22	0.0	-10.0
18	-10.21	0.0	-10.0
19	-10.22	0.0	-10.0
20	-10.19	0.0	-10.0
21	-10.37	0.0	-10.0
22	-10.18	0.0	-10.0
23	-10.24	0.0	-10.0
24	-10.2	0.0	-10.0
25	-10.26	0.0	-10.0
26	-4.34	7.0	-10.0
27	-10.18	0.0	-10.0
28	-10.19	0.0	-10.0
29	-10.19	0.0	-10.0
30	-10.23	0.0	-10.0
31	-10.26	0.0	-10.0
32	-3.01	8.0	-10.0
33	-10.16	0.0	-10.0
34	-10.21	0.0	-10.0
35	-10.17	0.0	-10.0
36	-10.24	0.0	-10.0
37	-10.16	0.0	-10.0
38	-10.19	0.0	-10.0
39	-10.19	0.0	-10.0
40	-10.25	0.0	-10.0
41	-10.19	0.0	-10.0
42	-10.21	0.0	-10.0
43	-10.19	1.0	-10.0
44	-10.18	0.0	-10.0
45	-5.08	5.0	-9.0
46	-10.21	0.0	-10.0
47	-10.31	0.0	-10.0
48	-10.22	0.0	-10.0
49	-10.19	0.0	-10.0
50	-10.19	0.0	-10.0
51	-10.18	0.0	-10.0
52	-10.18	0.0	-10.0
53	-10.21	0.0	-10.0
54	-10.18	0.0	-10.0
55	108.74	9.0	1.0
56	108.77	10.0	0.0
57	-3.99	6.0	-9.0
58	109.78	10.0	1.0
59	-10.18	0.0	-10.0
60	-10.07	0.0	-9.0
61	-10.19	0.0	-10.0
62	-10.23	0.0	-10.0
63	-10.120000000000001	0.0	-9.0
64	-4.0	6.0	-9.0
65	104.81	4.0	2.0
66	-9.98	1.0	-10.0
67	-10.17	0.0	-10.0
68	-10.2	0.0	-10.0
69	-10.21	0.0	-10.0
70	-10.15	0.0	-10.0
71	-10.21	0.0	-10.0
72	-10.24	0.0	-10.0
73	-10.27	0.0	-10.0
74	-10.18	0.0	-10.0
75	-10.37	0.0	-10.0
76	-10.19	0.0	-10.0
77	-4.1000000000000005	7.0	-10.0
78	108.75999999999999	9.0	1.0
79	-10.18	0.0	-10.0
80	-10.18	0.0	-10.0
81	-10.19	0.0	-10.0
82	-10.24	0.0	-10.0
83	-10.17	0.0	-10.0
84	-10.25	0.0	-10.0
85	-10.21	0.0	-10.0
86	108.77	10.0	0.0
87	108.78	9.0	1.0
88	99.81	1.0	0.0
89	109.71000000000001	10.0	1.0
90	-10.16	0.0	-10.0
91	-10.25	0.0	-10.0
92	-10.18	0.0	-10.0
93	-10.17	0.0	-10.0
94	-3.2799999999999994	8.0	-10.0
95	-10.26	0.0	-10.0
96	-10.21	0.0	-10.0
97	110.72	10.0	2.0
98	-10.18	0.0	-10.0
99	-10.21	0.0	-10.0
100	-10.18	0.0	-10.0
101	-10.27	0.0	-10.0
102	-10.16	0.0	-10.0
103	-10.17	0.0	-10.0
104	-10.2	0.0	-10.0
105	-10.23	0.0	-10.0
106	-10.2	0.0	-10.0
107	-10.18	0.0	-10.0
108	-10.17	0.0	-10.0
109	-3.2299999999999995	8.0	-10.0
110	-10.16	0.0	-10.0
111	-10.28	0.0	-10.0
112	-10.26	0.0	-10.0
113	-10.2	0.0	-10.0
114	-10.17	0.0	-10.0
115	-10.2	0.0	-10.0
116	-10.39	0.0	-10.0
117	-10.19	0.0	-10.0
118	-3.99	7.0	-10.0
119	-10.16	0.0	-10.0
120	-10.18	0.0	-10.0
121	-10.16	0.0	-10.0
122	-10.27	0.0	-10.0
123	-10.22	0.0	-10.0
124	-10.19	0.0	-10.0
125	-10.19	0.0	-10.0
126	-10.18	0.0	-10.0
127	-10.19	0.0	-10.0
128	-10.21	0.0	-10.0
129	-10.16	0.0	-10.0
130	-10.15	0.0	-10.0
131	-10.23	0.0	-10.0
132	-10.2	0.0	-10.0
133	-10.16	0.0	-10.0
134	-10.26	0.0	-10.0
135	-10.22	0.0	-10.0
136	-2.0999999999999996	8.0	-9.0
137	-6.21	5.0	-10.0
138	-10.21	0.0	-10.0
139	-10.4	1.0	-10.0
140	-10.18	0.0	-10.0
141	-10.26	0.0	-10.0
142	108.89	9.0	1.0
143	-9.54	1.0	-10.0
144	-10.19	0.0	-10.0
145	-10.23	0.0	-10.0
146	-10.19	0.0	-10.0
147	-10.24	0.0	-10.0
148	-10.19	0.0	-10.0
149	-10.19	0.0	-10.0
150	-10.2	0.0	-10.0
151	-10.16	0.0	-10.0
152	-2.13	8.0	-9.0
153	-10.23	0.0	-10.0
154	-10.18	0.0	-10.0
155	-10.21	0.0	-10.0
156	-10.2	0.0	-10.0
157	-10.16	0.0	-10.0
158	-10.2	0.0	-10.0
159	-10.16	0.0	-10.0
160	-10.2	0.0	-10.0
161	-10.26	0.0	-10.0
162	-10.16	0.0	-10.0
163	-10.16	0.0	-10.0
164	-10.16	0.0	-10.0
165	-1.209999999999999	9.0	-9.0
166	-10.16	0.0	-10.0
167	-3.05	8.0	-10.0
168	-10.24	0.0	-10.0
169	108.84	9.0	1.0
170	-10.16	0.0	-10.0
171	-10.19	0.0	-10.0
172	-8.07	2.0	-9.0
173	-10.22	0.0	-10.0
174	-10.19	0.0	-10.0
175	-10.23	0.0	-10.0
176	-10.2	0.0	-10.0
177	-2.05	8.0	-9.0
178	-10.16	0.0	-10.0
179	-10.16	0.0	-10.0
180	-10.18	0.0	-10.0
181	-10.23	0.0	-10.0
182	-10.19	0.0	-10.0
183	-10.16	0.0	-10.0
184	-10.16	0.0	-10.0
185	110.67	12.0	0.0
186	-10.16	0.0	-10.0
187	-10.16	0.0	-10.0
188	-10.16	0.0	-10.0
189	110.65	11.0	1.0
190	-10.16	0.0	-10.0
191	-10.16	0.0	-10.0
192	-10.16	0.0	-10.0
193	-10.24	0.0	-10.0
194	-10.16	0.0	-10.0
195	-10.16	0.0	-10.0
196	-10.19	0.0	-10.0
197	-11.15	0.0	-10.0
198	-10.28	0.0	-10.0
199	-10.16	0.0	-10.0
200	-10.16	0.0	-10.0
201	109.61	9.0	2.0
202	-10.16	0.0	-10.0
203	-10.16	0.0	-10.0
204	-10.2	0.0	-10.0
205	-10.23	0.0	-10.0
206	-10.16	0.0	-10.0
207	-10.16	0.0	-10.0
208	-10.23	0.0	-10.0
209	-2.1399999999999997	9.0	-10.0
210	-10.16	0.0	-10.0
211	-10.24	0.0	-10.0
212	-10.29	0.0	-10.0
213	-10.2	0.0	-10.0
214	-10.16	0.0	-10.0
215	-10.16	0.0	-10.0
216	-10.16	0.0	-10.0
217	-10.16	0.0	-10.0
218	112.74	11.0	3.0
219	-10.16	0.0	-10.0
220	-10.18	0.0	-10.0
221	-10.2	0.0	-10.0
222	109.82	10.0	1.0
223	-10.16	0.0	-10.0
224	109.79	9.0	2.0
225	-10.18	0.0	-10.0
226	-10.2	0.0	-10.0
227	-10.24	0.0	-10.0
228	-10.19	0.0	-10.0
229	-10.16	0.0	-10.0
230	-10.21	0.0	-10.0
231	-10.22	0.0	-10.0
