-10.38
-10.15
-4.949999999999999
-10.29
-3.2700000000000005
-3.320000000000001
-1.5099999999999998
-10.19
-5.16
-1.2699999999999996
-10.18
-10.18
-2.3
-10.18
-10.18
-4.1
-10.19
-2.24
-10.15
-10.19
-10.16
-10.3
-10.33
-10.3
-0.14000000000000057
-10.16
-10.15
-3.0599999999999996
-10.15
-10.2
-10.2
-10.2
-10.23
-10.18
-10.16
8.169999999999998
-8.129999999999999
-10.18
-10.18
-10.18
-10.17
-10.18
8.950000000000003
-8.09
-6.33
-10.22
-10.19
-10.19
-10.17
-10.2
-10.19
-10.22
-0.17999999999999972
-3.08
-10.18
-4.07
-10.15
-4.15
-10.16
-10.18
-10.2
-10.17
-10.17
-10.22
-10.22
-10.21
-10.18
-10.19
-10.19
-10.19
-10.23
-10.32
-10.2
-4.4
-7.120000000000001
-10.2
-10.23
-10.22
-7.28
-10.2
-10.22
-10.2
-10.21
-10.18
-10.19
-10.2
-10.22
-10.26
-10.18
-10.18
-10.18
-10.21
-10.23
3.040000000000001
-10.2
-10.3
10.940000000000001
-3.0700000000000003
-10.15
-10.18
