#Episode	Reward
0	-10.41	0.0	-10.0
1	-10.23	0.0	-10.0
2	-10.35	0.0	-10.0
3	-10.15	0.0	-10.0
4	-10.2	0.0	-10.0
5	-10.22	0.0	-10.0
6	-10.22	0.0	-10.0
7	-10.26	0.0	-10.0
8	-10.29	0.0	-10.0
9	-10.25	0.0	-10.0
10	-10.19	0.0	-10.0
11	-10.21	0.0	-10.0
12	-10.21	0.0	-10.0
13	-10.19	0.0	-10.0
14	-10.22	0.0	-10.0
15	-10.19	0.0	-10.0
16	-10.27	0.0	-10.0
17	-10.28	0.0	-10.0
18	-10.19	0.0	-10.0
19	-10.18	0.0	-10.0
20	-10.29	0.0	-10.0
21	-10.2	0.0	-10.0
22	-4.12	7.0	-10.0
23	-10.15	0.0	-10.0
24	-6.699999999999999	4.0	-9.0
25	-10.18	0.0	-10.0
26	-10.19	0.0	-10.0
27	110.55	10.0	2.0
28	-2.46	7.0	-8.0
29	-10.22	0.0	-10.0
30	-10.2	0.0	-10.0
31	-10.24	0.0	-10.0
32	-3.08	7.0	-9.0
33	-10.18	0.0	-10.0
34	109.71000000000001	10.0	1.0
35	112.69	11.0	3.0
36	-10.18	0.0	-10.0
37	-10.25	0.0	-10.0
38	-10.21	0.0	-10.0
39	-1.1799999999999997	10.0	-10.0
40	-10.08	1.0	-10.0
41	-10.15	0.0	-10.0
42	-10.28	0.0	-10.0
43	-10.18	0.0	-10.0
44	-10.24	0.0	-10.0
45	-1.3699999999999992	8.0	-8.0
46	-10.15	0.0	-10.0
47	-10.18	0.0	-10.0
48	-10.3	0.0	-10.0
49	108.8	9.0	1.0
50	-10.07	1.0	-10.0
51	-10.16	0.0	-10.0
52	-10.18	0.0	-10.0
53	0.7900000000000009	10.0	-8.0
54	-10.18	0.0	-10.0
55	-10.25	0.0	-10.0
56	-10.19	0.0	-10.0
57	-10.23	0.0	-10.0
58	-10.2	0.0	-10.0
59	-10.18	0.0	-10.0
60	-10.21	0.0	-10.0
61	-10.19	0.0	-10.0
62	-10.24	0.0	-10.0
63	-10.19	0.0	-10.0
64	100.63	2.0	0.0
65	-10.19	0.0	-10.0
66	-10.16	0.0	-10.0
67	-10.16	0.0	-10.0
68	-4.15	6.0	-9.0
69	-10.21	0.0	-10.0
70	-10.19	0.0	-10.0
71	-10.25	0.0	-10.0
72	-10.21	0.0	-10.0
73	100.77	1.0	1.0
74	-10.21	0.0	-10.0
75	-10.25	0.0	-10.0
76	-2.0999999999999996	9.0	-10.0
77	-1.0700000000000003	9.0	-9.0
78	109.74	9.0	2.0
79	-2.09	9.0	-10.0
80	109.73	9.0	2.0
81	-4.05	6.0	-9.0
82	-10.16	0.0	-10.0
83	109.66	9.0	2.0
84	-1.1600000000000001	9.0	-9.0
85	-10.16	0.0	-10.0
86	-4.13	5.0	-8.0
87	-9.08	2.0	-10.0
88	-10.25	0.0	-10.0
89	-10.16	1.0	-10.0
90	-4.040000000000001	7.0	-10.0
91	-10.18	0.0	-10.0
92	-10.18	0.0	-10.0
93	-10.2	0.0	-10.0
94	-10.25	0.0	-10.0
95	108.83	9.0	1.0
96	-10.15	0.0	-10.0
97	-10.2	0.0	-10.0
98	-10.18	0.0	-10.0
99	-10.25	0.0	-10.0
100	109.75	9.0	2.0
101	-10.16	0.0	-10.0
102	-10.16	0.0	-10.0
103	-10.16	0.0	-10.0
104	-10.24	0.0	-10.0
105	-10.2	0.0	-10.0
106	-10.18	0.0	-10.0
107	-10.17	0.0	-10.0
108	109.83	9.0	2.0
109	109.77	10.0	1.0
110	-9.98	1.0	-10.0
111	-10.16	0.0	-10.0
112	-10.19	0.0	-10.0
113	-10.09	1.0	-10.0
114	-3.9799999999999995	6.0	-9.0
