144.24,140.67,140.84,141.81,143.76,28.51,147.14,-10.01,876.96,109.62
137.71,140.94,143.12,137.18,146.33,139.93,145.42,-10.01,980.62,122.58
143.34,141.03,141.25,27.88,145.03,28.58,144.64,-10.02,761.73,95.22
143.1,140.66,144.18,137.06,145.08,140.18,146.09,-10,986.35,123.29
28.33,140.66,141.04,28.61,31.1,142.24,145.12,-10.01,647.09,80.89
17.01,140.72,142.19,142.03,147.4,141.7,145.43,-10,866.48,108.31
19.01,142.74,138.62,142.77,141.5,142.21,145.46,-9.99,862.32,107.79
135.55,139.77,26.45,144.21,142.9,139.43,145.25,-11,862.56,107.82
141.4,140.62,139.4,138.22,144.76,26.61,145.02,-10.99,865.04,108.13
22.15,140.65,28.32,138.26,145.62,142.15,148.51,-10.29,755.37,94.42
20.01,139.78,142.58,137.35,145.84,142.26,146.07,-11,862.89,107.86
144.42,140.58,140.35,138.15,140.12,142.98,145.88,-10.99,981.49,122.69
143.15,140.65,141.51,25.23,144.67,26.6,31.31,-10.99,642.13,80.27
144.21,141.58,142.24,12.87,144.51,26.44,-10.28,-10.99,590.58,73.82
142.39,142.53,140.25,25.08,146.65,20.7,146.52,-10.28,753.84,94.23
144.98,141.48,141.95,136.9,144.53,142.33,147.66,-11.99,987.84,123.48
144.19,25.47,143.38,141.48,140.51,141.27,146.54,-11,871.84,108.98
144.23,-10.23,141.52,142.87,145.66,143.08,30.77,-10.99,726.91,90.86
142.22,141.63,142.41,17.65,144.05,28.26,145.38,-11,750.6,93.83
138.97,142.49,141.12,141.44,145.77,-10.34,147.57,-10.99,836.03,104.5
141.88,142.44,26.86,17.59,145.13,142.3,146.31,-10.99,751.52,93.94
144,141.55,143.06,137.87,144.12,143.54,30.66,-10.99,873.81,109.23
142.02,140.66,141.37,142.16,140.01,144.95,-10.25,-10.99,829.93,103.74
141.24,142.42,138.6,137.28,146.7,142.11,146.97,-10.99,984.33,123.04
144,141.51,140.6,139.2,145.23,141.74,147.11,-10.99,988.4,123.55
145.07,141.63,140.67,14.62,143.67,143.21,146.69,-10.99,864.57,108.07
143.62,141.51,20.74,136.85,25.99,145.04,31.92,-11,634.67,79.33
145.79,141.54,140.5,142.93,143.79,143.82,33.15,-11,880.52,110.07
144.88,141.47,142.36,28.34,147.56,23.8,22.03,-10.99,639.45,79.93
143.09,141.58,20.75,15.66,145.08,22.86,31.88,-11.01,509.89,63.74
145.22,26.44,140.55,137.57,141.67,22.84,-10.25,-10.99,593.05,74.13
140.72,25.46,138.43,138.21,143.09,142.66,32.64,-10.99,750.22,93.78
145.1,140.64,26.28,15.65,145.01,23.8,148.3,-10.99,633.79,79.22
146.06,141.64,142.38,143.53,146.16,142.71,30.94,-10.99,882.43,110.3
144.22,142.38,140.49,22.88,146.86,141.91,31.42,-11,759.16,94.9
145.2,141.63,142.22,26.86,146.1,143.77,30.88,-10.99,765.67,95.71
146.15,142.43,142.43,26.84,145.08,144.05,145.34,-10.99,881.33,110.17
146.18,141.64,140.71,143.58,146.68,27.44,29.57,-10.99,764.81,95.6
146.26,141.56,140.33,29,145.76,143.62,29.12,-10.99,764.66,95.58
144.1,141.53,141.5,23.94,142.13,145.74,28.37,-10.99,756.32,94.54
146.16,141.62,140.57,24.81,141.76,143.47,27.36,-11,754.75,94.34
145.16,142.48,140.56,24.86,144.11,143.14,28.38,-10.99,757.7,94.71
146.06,141.49,140.49,24.87,27.08,146.32,28.38,-10.99,643.7,80.46
145.23,141.57,139.47,26.84,144.13,145.58,28.38,-10.99,760.21,95.03
146.24,141.57,140.25,24.88,143.96,144.75,28.38,-10.99,759.04,94.88
145.22,141.64,139.49,27.06,145.72,30.42,28.38,-10.99,646.94,80.87
140.07,141.66,140.46,26.85,142.75,143.63,28.38,-10.99,752.81,94.1
146.1,141.46,140.39,23.94,142.8,145.07,28.38,-10.99,757.15,94.64
144.17,141.51,140.59,24.91,144.11,144.58,28.38,-10.99,757.26,94.66
146.07,142.53,141.61,24.87,144.15,143.69,28.29,-10.99,760.22,95.03
144.18,142.5,142.47,24.81,144.06,144.76,28.5,-10.99,760.29,95.04
145.2,141.16,141.62,26.79,144.05,143.39,141.61,-10.99,872.83,109.1
145.36,142.48,141.61,24.75,145.03,141.27,142.89,-10.99,872.4,109.05
146.13,142.53,141.61,24.77,144.18,144.29,142.79,-10.99,875.31,109.41
146.24,142.51,141.61,24.74,144.97,144.32,141.79,-10.99,875.19,109.4
145.15,141.63,141.62,26.85,141.09,144.63,28.5,-10.99,758.48,94.81
145.2,142.56,141.62,24.81,145.05,147.18,141.67,-10.99,877.1,109.64
145.14,141.62,141.62,26.85,144.16,141.02,141.67,-10.99,871.09,108.89
146.16,142.54,141.58,23.82,144.05,142.67,141.83,-10.99,871.66,108.96
141.64,141.64,142.59,138.18,144.11,145.31,31.75,-10.99,874.23,109.28
144.72,140.69,142.56,138.11,142.2,144.72,139.6,-10.99,981.61,122.7
146.21,140.61,142.6,139.23,141.14,146.18,141.79,-10.99,986.77,123.35
146.24,142.46,141.57,142.18,144.1,145.01,141.81,-10.99,992.38,124.05
145.22,142.51,141.57,138.85,145.06,145.17,141.84,-10.99,989.23,123.65
146.23,142.41,141.55,139.28,144.19,144.4,141.82,-10.99,988.89,123.61
146.2,141.59,142.59,136.8,145.19,143.28,141.83,-10.99,986.49,123.31
144.19,141.42,141.56,143.87,26.8,142.32,141.79,-10.99,870.96,108.87
146.25,141.6,142.57,139.98,145.05,145.6,141.79,-10.99,991.85,123.98
145.14,141.63,141.6,142.5,144.06,145.62,141.81,-10.99,991.37,123.92
145.21,142.53,142.57,140.61,144.1,144.54,141.81,-10.99,990.38,123.8
146.2,142.52,142.6,142.28,145.1,145.65,141.79,-10.99,995.15,124.39
144.17,142.53,141.6,144.43,144.02,145.67,141.82,-10.99,993.25,124.16
146.23,142.54,141.59,26.02,143.06,147.63,141.78,-10.99,877.86,109.73
146.22,141.51,141.6,141.59,144.07,143.32,141.82,-10.99,989.14,123.64
144.2,142.55,142.57,29.7,144.1,143.23,141.82,-11,877.17,109.65
146.23,142.53,144.48,141.65,143.11,143.27,141.83,-11,992.1,124.01
145.14,141.47,142.57,142.94,144.08,145.37,141.79,-10.99,992.37,124.05
144.16,142.54,141.58,141.86,142.2,28.3,141.81,-10.99,871.46,108.93
146.2,142.53,142.6,141.92,145.2,142.94,141.79,-10.99,992.19,124.02
146.22,141.54,141.61,142,144.15,144.36,141.82,-12,989.7,123.71
146.2,141.57,142.58,141.71,145.18,145.5,141.82,-10.99,993.57,124.2
146.21,142.44,142.6,140.87,145.05,146.76,141.78,-10.99,994.72,124.34
145.17,142.54,142.56,140.93,145.18,145.7,141.79,-10.99,992.88,124.11
145.15,142.55,141.6,141.99,144.03,145.65,141.82,-10.99,991.8,123.98
144.21,142.55,142.57,140.71,145.08,145.67,141.83,-10.99,991.63,123.95
145.18,142.54,141.56,142,141.1,144.71,141.82,-10.99,987.92,123.49
146.24,140.7,141.57,142.83,140.31,146.72,141.8,-10.99,989.18,123.65
144.18,142.44,142.58,142.57,144.02,146.71,141.81,-10.99,993.32,124.17
146.22,142.53,142.6,144.03,144.03,144.81,141.8,-10.99,995.03,124.38
145.2,142.54,141.55,142.01,141.22,145.51,141.81,-10.99,988.85,123.61
146.24,142.54,142.57,136.97,144.08,146.71,141.8,-10.99,989.92,123.74
146.23,141.46,142.5,141.66,144.13,145.68,141.83,-10.99,992.5,124.06
146.22,141.62,142.58,141.52,144.1,147.62,141.8,-10.99,994.47,124.31
146.21,142.53,141.29,137.83,145.11,147.65,141.8,-10.99,991.43,123.93
146.2,142.52,141.57,139.87,144.96,143.15,141.82,-10.99,989.1,123.64
145.17,141.57,142.57,144.01,144.02,146.54,141.81,-10.99,994.7,124.34
144.13,142.51,142.56,138.83,144.06,143.25,141.84,-10.99,986.19,123.27
146.22,142.55,142.59,141.43,144.02,147.55,141.82,-10.99,995.19,124.4
144.14,140.63,142.57,140.78,145.14,145.81,141.46,-10.99,989.54,123.69
145.17,142.15,141.57,141.02,141.15,145.29,142.55,-10.99,987.91,123.49
144.27,141.58,142.59,143.58,145.1,143.3,145.29,-10.99,994.72,124.34
146.24,141.54,141.58,144.74,142.16,146.77,146.86,-10.99,998.9,124.86
145.23,142.5,141.55,137.99,141.18,147.75,144.39,-10.99,989.6,123.7
144.17,139.38,141.59,143.58,141.03,146.54,31.09,-6,881.38,110.17
146.22,141.63,141.57,140.5,145.15,146.74,29.22,-10.11,880.92,110.12
144.15,141.64,141.6,139.02,144.07,142.56,145.39,31.43,1029.86,128.73
146.21,141.62,141.55,142.99,144.11,146.73,29.17,-10.99,881.39,110.17
146.24,141.55,144.35,141.92,144.07,145.27,29.1,-9.99,882.51,110.31
144.2,141.5,141.58,140.02,141.11,144.1,143.71,-9.99,986.23,123.28
146.22,141.43,141.57,139.95,144.02,144.27,143.91,-9.99,991.38,123.92
145.12,142.43,141.55,142.84,144.08,147.74,143.91,-9.99,997.68,124.71
146.21,141.41,141.55,142.78,145.06,146.43,143.92,-9.99,997.37,124.67
144.19,140.6,141.58,26.75,145.13,145.78,143.92,142.94,1030.89,128.86
146.23,141.68,141.57,138.12,144.19,147.64,143.95,-0.99,1002.39,125.3
144.17,142.51,141.61,138.14,144.09,145.62,143.93,145.53,1145.6,143.2
145.15,142.5,141.54,137.18,142.19,144.24,143.93,-0.99,995.74,124.47
146.21,141.63,142.55,136.2,145.16,145.16,143.94,-1.99,998.86,124.86
146.2,141.62,142.41,140.81,145.06,143.68,143.93,-1.01,1002.7,125.34
145.11,142.5,142.58,138.15,145.01,144.31,143.93,-1.01,1000.58,125.07
146.22,142.52,142.57,140.16,145.05,146.34,143.95,-0.99,1005.82,125.73
146.23,142.5,141.61,139.18,141.13,145.38,143.94,-0.99,998.98,124.87
144.21,142.52,141.6,140.14,141.07,146.39,143.93,146.42,1146.28,143.29
146.23,142.48,141.56,138.13,144.07,144.82,143.91,-0.99,1000.21,125.03
146.24,142.48,141.6,138.13,145.05,145.64,143.92,-10.2,992.86,124.11
145.21,142.48,142.6,140.14,145.04,145.86,143.92,-1.01,1004.24,125.53
144.24,142.48,141.56,139.12,142.08,146.37,143.95,-1.01,998.79,124.85
144.19,142.48,141.6,140.14,143.1,144.36,143.91,-1.01,998.77,124.85
145.21,142.48,141.57,138.12,144.08,143.17,143.93,-1.01,997.55,124.69
146.24,142.48,142.59,138.16,144.96,143.16,143.94,-1.01,1000.52,125.07
146.21,142.48,142.56,138.13,141.18,144.19,143.92,-1.01,997.66,124.71
146.25,142.48,141.6,138.15,142.07,144.28,143.95,-1.01,997.77,124.72
146.2,142.48,141.43,140.14,145.86,144.48,143.93,-1.01,1003.51,125.44
145.21,142.48,142.58,140.14,141.91,142.39,143.94,-1.01,997.64,124.71
145.17,142.48,141.8,138.15,145.1,143.21,143.92,-1.01,998.82,124.85
146.2,142.48,141.54,139.16,141.03,146.4,143.91,-1.01,999.71,124.96
144.21,142.48,141.56,141.16,145.1,144.34,143.95,-1.01,1001.79,125.22
145.16,142.48,141.32,140.14,144.08,142.64,143.93,-1.01,998.74,124.84
144.19,142.48,141.59,137.18,144.1,146.37,143.92,-1.01,998.82,124.85
146.21,142.48,141.6,139.12,144.14,142.65,143.93,-1.01,999.12,124.89
146.22,142.48,141.56,137.17,138.96,143.66,143.91,-1.01,992.95,124.12
145.19,142.48,142.58,138.15,29.27,144.34,143.93,-1.01,884.93,110.62
145.13,142.48,142.58,139.12,144.03,144.49,143.93,-1.01,1000.75,125.09
145.19,142.48,142.57,138.14,145.14,143.41,143.93,-1.01,999.85,124.98
145.12,142.48,142.6,138.14,144.16,147.72,143.95,-1.01,1003.16,125.4
145.22,142.48,142.59,138.17,145.04,144.36,143.94,-1.01,1000.79,125.1
146.22,142.47,141.33,140.17,145.08,144.25,143.93,-1.01,1002.44,125.31
144.19,142.48,143.37,140.15,144.09,146.37,143.92,-1.01,1003.56,125.45
145.2,142.48,142.55,140.16,144.09,142.17,143.93,-1.01,999.57,124.95
146.22,142.48,142.56,138.13,144.05,144.26,143.92,-1.01,1000.61,125.08
146.24,142.48,143.37,137.17,145.06,142.35,143.94,-1,999.61,124.95
146.24,142.48,141.57,139.12,143.86,143.31,143.91,-1.01,999.48,124.94
146.2,142.48,141.56,140.12,139.09,143.63,143.91,-1.01,995.98,124.5
144.15,142.47,141.57,137.18,26.09,144.74,143.92,-1.01,879.11,109.89
145.15,142.48,141.56,138.15,144.05,145.39,143.93,-1.01,999.7,124.96
145.23,142.48,142.6,137.16,141.17,143.42,143.94,-1.01,994.99,124.37
145.15,142.48,141.58,138.14,141.08,144.67,143.95,-1.01,996.04,124.51
146.22,142.48,141.57,138.18,143.84,147.54,143.94,-1.01,1002.76,125.35
146.2,142.48,141.59,139.14,141.1,143.42,143.9,-8.99,988.84,123.61
145.16,142.48,141.6,140.13,142.12,143.82,143.92,146.29,1145.52,143.19
146.22,142.48,141.57,141.11,144.92,145.3,143.9,31.27,1036.77,129.6
146.25,142.48,141.6,138.15,145.11,143.3,143.93,142.78,1143.6,142.95
146.22,142.48,142.57,140.14,144.98,143.21,143.92,145.5,1149.02,143.63
146.24,142.48,142.59,138.13,141.08,144.43,143.92,29.53,1028.4,128.55
144.19,142.48,141.61,138.13,141.15,145.65,143.95,21.31,1018.47,127.31
145.17,142.48,142.38,137.16,142.02,143.35,143.95,30.03,1026.54,128.32
146.22,142.48,141.54,138.16,144.98,146.37,143.94,148.5,1152.19,144.02
146.2,142.48,141.56,138.12,144.04,144.24,143.93,31.92,1032.49,129.06
146.23,142.48,141.57,138.15,141.1,145.32,143.93,32.35,1031.13,128.89
144.15,142.48,141.56,140.12,142.06,143.28,143.94,147.43,1145.02,143.13
146.19,142.48,141.59,140.13,145.05,145.58,143.92,29.03,1033.97,129.25
145.18,142.48,141.58,138.16,143.94,146.24,143.93,26.42,1027.93,128.49
144.22,142.48,141.61,137.17,141.16,143.45,143.95,26.94,1020.98,127.62
146.25,142.48,142.58,138.14,144.1,144.75,143.91,26.96,1029.17,128.65
144.18,142.48,142.58,138.1,145.03,146.71,143.92,21.36,1024.36,128.05
146.24,142.48,142.58,138.12,144.04,142.39,143.91,21.58,1021.34,127.67
145.14,142.48,142.55,138.13,144.07,142.67,143.93,20.32,1019.29,127.41
145.23,142.48,142.59,140.17,144.05,143.46,143.94,30.04,1031.96,129
146.22,142.48,141.55,140.14,142.1,142.39,143.92,31.29,1030.09,128.76
146.2,142.48,141.59,141.1,144.95,143.32,143.93,30.47,1034.04,129.26
145.24,142.48,141.57,137.15,145.09,143.32,143.94,29.73,1028.52,128.57
146.21,142.48,141.56,141.13,144.14,145.39,143.94,145.61,1150.46,143.81
145.13,142.48,142.43,140.17,144.06,143.24,143.92,146.33,1147.76,143.47
146.23,142.48,142.39,139.13,144.96,144.8,143.95,147.7,1151.64,143.96
145.14,142.48,141.6,138.16,144.01,142.37,143.91,32.67,1030.34,128.79
146.22,142.48,142.58,137.16,144.05,144.74,143.92,27.03,1028.18,128.52
145.16,142.48,142.59,138.16,145.1,144.67,143.93,28.44,1030.53,128.82
144.18,142.48,142.59,140.14,145.02,144.34,143.92,31.5,1034.17,129.27
146.2,142.48,142.59,137.19,144.09,143.35,143.9,21.45,1021.25,127.66
146.21,142.48,142.58,141.13,144.02,143.48,143.95,145.23,1149.08,143.64
146.23,142.48,141.59,137.18,144.97,142.37,143.93,30.85,1029.6,128.7
144.15,142.48,143.35,139.09,144.04,144.35,143.93,28.62,1030.01,128.75
145.19,142.48,141.59,140.13,144.05,143.23,143.92,-10.27,990.32,123.79
145.16,142.48,141.57,138.14,144.01,143.47,143.94,-10.27,988.5,123.56
146.23,142.48,141.62,138.15,144.02,141.02,143.92,143.88,1141.32,142.67
144.24,142.48,141.57,139.12,144.06,143.5,143.91,21.29,1020.17,127.52
146.25,142.48,141.58,140.13,142.09,141.7,143.9,143.98,1142.11,142.76
144.22,142.48,141.56,140.16,145,143.84,143.94,30.78,1031.98,129
146.23,142.48,141.57,138.15,144.05,143.24,143.93,146.33,1145.98,143.25
146.19,142.48,141.59,138.14,144.13,144.36,143.92,143.81,1144.62,143.08
145.13,142.48,142.55,140.12,144.98,142.68,143.92,145.62,1147.48,143.44
146.18,142.48,142.56,138.16,141.08,145.37,143.93,32.32,1032.08,129.01
146.2,142.48,141.55,138.14,142.09,143.43,143.94,145.42,1143.25,142.91
145.18,142.47,141.62,138.13,145.05,143.32,143.94,29.59,1029.3,128.66
145.15,142.48,141.59,140.14,144.04,144.72,143.93,142.87,1144.92,143.12
146.2,142.48,141.61,138.14,144.03,142.39,143.94,21,1019.79,127.47
146.23,142.48,141.61,139.19,144.98,143.45,143.92,146.71,1148.57,143.57
144.17,142.48,142.58,140.12,144.05,145.37,143.91,147.54,1150.22,143.78
146.26,142.48,142.59,138.19,144.96,142.7,143.93,145.67,1146.78,143.35
145.15,142.48,142.59,140.12,144.04,143.47,143.93,148.35,1150.13,143.77
146.23,142.48,141.59,140.14,141.05,143.3,143.91,147.41,1146.11,143.26
144.22,142.48,141.57,138.15,144.99,143.46,143.94,146.55,1145.36,143.17
144.16,142.48,141.57,139.13,145.1,145.37,143.92,144.67,1146.4,143.3
144.21,142.48,143.36,140.12,144.05,143.48,143.93,147.73,1149.36,143.67
146.2,142.48,141.57,138.17,145.02,143.33,143.93,145.53,1146.23,143.28
144.17,142.48,141.57,137.17,144.02,144.34,143.94,145.72,1143.41,142.93
145.24,142.48,141.59,138.13,144.97,143.33,143.94,148.48,1148.16,143.52
146.23,142.48,141.61,138.18,144.09,145.42,143.93,143.65,1145.59,143.2
145.19,142.48,141.59,139.13,144.99,144.42,143.93,145.75,1147.48,143.44
146.23,142.48,142.39,140.13,141.1,145.4,143.92,144.76,1146.41,143.3
146.22,142.48,141.61,140.15,142.06,145.38,143.91,32.27,1034.08,129.26
144.24,142.48,142.56,140.1,144.07,144.14,143.91,146.63,1148.13,143.52
144.18,142.48,141.59,138.16,145.02,144.86,143.95,145.73,1145.97,143.25
146.2,142.48,142.56,140.14,145.03,143.47,143.93,143.77,1147.58,143.45
146.2,142.48,142.57,140.14,144.06,143.23,143.91,145.73,1148.32,143.54
144.18,142.48,142.56,139.11,142.05,144.7,143.93,148.13,1147.14,143.39
145.2,142.48,142.54,138.18,144,144.55,143.94,145.68,1146.57,143.32
144.15,142.48,141.57,138.14,144.11,144.72,143.93,146.5,1145.6,143.2
146.21,142.48,141.58,138.11,144.98,146.64,143.95,145.65,1149.6,143.7
145.19,142.48,142.42,139.16,144.06,146.68,143.94,145.62,1149.55,143.69
145.22,142.48,141.57,138.19,145.02,145.62,143.91,146.56,1148.57,143.57
146.19,142.48,141.59,140.14,144.06,146.7,143.92,145.7,1150.78,143.85
146.23,142.48,142.57,137.15,142.07,146.69,143.91,147.31,1148.41,143.55
146.25,142.48,142.58,138.11,144.05,146.65,143.92,31.61,1035.65,129.46
146.23,142.48,141.59,138.12,145,146.7,143.93,144.62,1148.67,143.58
146.22,142.48,142.58,139.15,141.1,146.68,143.95,146.76,1148.92,143.62
144.12,142.48,142.59,140.13,144.97,145.62,143.93,30.64,1034.48,129.31
146.23,142.48,142.6,141.12,144.06,146.64,143.94,145.66,1152.73,144.09
145.12,142.48,141.56,141.16,142.05,146.67,143.93,31.68,1034.65,129.33
144.18,142.48,141.58,138.15,144.06,146.69,143.95,146.19,1147.28,143.41
145.15,142.48,141.59,-10.99,144.97,146.71,143.93,145.74,999.58,124.95
146.26,142.48,141.57,-10.99,144.06,145.63,143.94,144.37,997.32,124.67
146.22,142.48,142.57,-10.99,145,146.68,143.91,146.69,1002.56,125.32
146.22,142.48,141.55,-10.99,144.05,146.7,143.92,144.75,998.68,124.84
145.17,142.48,141.56,-10.99,145,146.68,143.93,31.68,885.51,110.69
146.22,142.48,141.57,-10.99,141.06,145.69,143.92,30.8,880.75,110.09
144.21,142.48,141.54,-10.99,145,146.7,143.93,143.73,996.6,124.58
144.27,142.48,142.54,-10.99,144.07,145.63,143.91,146.46,998.37,124.8
146.23,142.48,141.56,-10.99,145.05,145.63,143.94,144.66,998.56,124.82
146.23,142.48,141.57,-10.99,144.05,146.69,143.95,144.8,998.78,124.85
146.22,142.48,141.56,-10.99,145,146.7,143.93,145.58,1000.48,125.06
145.16,142.48,142.6,-10.99,144.08,146.68,143.93,30.73,884.67,110.58
146.22,142.48,141.61,-10.99,145.05,146.7,143.94,148.46,1003.47,125.43
145.15,142.48,142.56,-10.99,141.1,145.64,143.94,143.65,993.53,124.19
144.19,142.48,142.55,-10.99,145.02,146.69,143.92,146.77,1000.63,125.08
146.23,142.48,141.6,-10.99,141.1,146.66,143.91,144.6,995.59,124.45
146.23,142.48,142.57,-10.99,145.01,145.69,143.91,145.64,1000.54,125.07
